,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
872,21-06-2011,Moree,4.2,20.6,0,1.8,9.8,SW,56,NNE,NW,20,33,71,25,1015.3,1009.6,0,0,11.2,20.4,0,0.4,0
873,22-06-2011,Moree,4.2,14.3,0.4,4,7.5,SSW,35,W,SW,9,20,100,40,1019.2,1017.4,8,2,5.6,13.8,0,0,0
874,23-06-2011,Moree,0.6,16.6,0,2.4,9.8,SW,41,W,SW,9,26,80,49,1023.6,1021.6,0,2,7.3,16.2,0,0,0
875,24-06-2011,Moree,1.3,19.7,0,3.4,10,N,17,0,0,0,0,81,37,1027.3,1024.8,0,0,8.5,18.5,0,0,0
876,25-06-2011,Moree,3.7,20.9,0,2,9.9,ENE,28,ENE,NNW,19,4,67,36,1029.9,1026.6,0,1,11.5,20.1,0,0,0
877,26-06-2011,Moree,5.5,21.4,0,2.8,10,E,28,E,N,19,7,71,35,1029.4,1025.5,0,2,12.4,20.7,0,0,0
878,27-06-2011,Moree,5.5,20,0,2.4,2.2,E,24,E,S,11,15,76,38,1028.7,1025.9,7,6,11.6,19.5,0,0,0
879,28-06-2011,Moree,5.7,22.1,0,2.6,7.8,E,37,E,E,19,20,58,28,1030.1,1026.7,1,2,13.5,21.6,0,0,0
880,29-06-2011,Moree,8.4,21.5,0,3.4,6.5,E,43,ESE,ENE,15,19,61,40,1031.4,1029.5,4,7,14.2,19.7,0,0,0
881,30-06-2011,Moree,5.9,19.8,0,3.6,9.9,ESE,35,SSE,SE,17,15,58,35,1034.1,1029.6,0,1,13.6,19.3,0,0,0
882,01-07-2011,Moree,4.9,20.1,0,4.4,10,ESE,31,SE,S,15,13,61,35,1029.3,1024.9,3,4,12.6,19.3,0,0,0
883,02-07-2011,Moree,6.1,20.7,0,2.8,9.8,E,30,E,S,17,9,68,39,1026,1021.9,0,4,12.1,20.5,0,0,0
884,03-07-2011,Moree,5.4,20,0,2.2,5.1,NNE,35,NE,N,17,13,78,40,1023.9,1020.1,6,5,10.4,19.7,0,0,0
885,04-07-2011,Moree,8.1,23.4,0,2.8,5.5,NNE,30,NE,WNW,17,19,73,34,1020.9,1016.2,6,3,13,23.2,0,0.2,0
886,05-07-2011,Moree,6.5,17.4,0.2,3.2,10.1,WSW,48,W,WSW,17,35,60,29,1020.1,1016.4,1,1,10.9,17.1,0,0,0
887,06-07-2011,Moree,0.9,16.6,0,3.6,8.2,WSW,44,WNW,WNW,7,20,62,32,1020,1016,0,0,8.5,16,0,0,0
888,07-07-2011,Moree,3.2,17.6,0,3,9.8,WSW,50,WSW,WSW,19,31,53,30,1019.2,1018.8,0,2,10.8,17.2,0,0,0
889,08-07-2011,Moree,0.8,14.4,0,3,9.2,SW,39,SSW,WSW,2,24,70,30,1026.7,1023.9,0,0,7.2,13.8,0,0,0
890,09-07-2011,Moree,-1.2,13,0,2,9.9,SW,44,SSW,WSW,9,28,70,41,1025.5,1022.1,0,0,5,11.8,0,0,0
891,10-07-2011,Moree,-2.2,14.6,0,4.6,9.7,SW,39,SSE,WSW,11,24,72,36,1022.8,1018.7,2,3,4.8,13.8,0,0,0
892,11-07-2011,Moree,0,15.7,0,2.8,10,SSW,41,SSW,SW,9,30,62,38,1023.9,1022.3,6,1,8.2,15.3,0,0,0
893,12-07-2011,Moree,-3.2,15.7,0,3.2,9.1,WSW,20,ENE,WSW,2,13,71,36,1026.2,1023,0,0,5.5,15,0,0,0
894,13-07-2011,Moree,1.8,13.1,0,2.4,0.3,NE,22,NE,SSW,13,15,70,50,1023.2,1021.8,7,7,6.4,11.9,0,0.4,0
895,14-07-2011,Moree,6.4,13.9,0.4,2.4,0.6,SW,35,SSW,S,15,26,92,47,1026.7,1024.8,7,7,8.4,13,0,0,0
896,15-07-2011,Moree,2.8,19,0,2,3.2,E,33,ESE,ENE,9,15,66,36,1029.7,1027.2,7,6,8.2,17.7,0,2.2,1
897,16-07-2011,Moree,8.2,13,2.2,2.6,0,E,35,ESE,NE,17,17,86,86,1028.4,1024.7,8,8,10.1,12.9,1,3.2,1
898,17-07-2011,Moree,9.9,14.5,3.2,1,0.1,E,19,E,NW,13,6,88,83,1023.9,1021.2,8,8,11.8,14.3,1,0.2,0
899,18-07-2011,Moree,5.3,15.9,0.2,1,2.9,WSW,30,ESE,WSW,7,17,90,68,1021.5,1018.9,3,6,10.7,14.7,0,0.2,0
900,19-07-2011,Moree,0.5,13,0.2,1.4,8.6,WSW,50,WSW,SW,15,33,85,53,1020.2,1017.4,0,5,6.7,12.4,0,0,0
901,20-07-2011,Moree,5.9,18.8,0,3.2,6.2,SSW,46,SW,SSW,26,22,91,43,1016.9,1013.9,8,3,6.9,18.6,0,0,0
902,21-07-2011,Moree,3.5,18.9,0,3,9.9,SW,43,SW,SW,15,30,76,36,1016.6,1013.8,0,1,9.2,18.1,0,0,0
903,22-07-2011,Moree,4.6,19.6,0,3,10.1,SW,43,SSW,SSW,19,31,75,39,1017.1,1014.1,1,4,10,19.3,0,0,0
904,23-07-2011,Moree,3.3,18.6,0,3.4,9.9,SSW,44,SSW,SW,11,13,78,37,1018.7,1016.8,1,3,9.7,17.7,0,0,0
905,24-07-2011,Moree,1,18,0,3.6,9.7,SSW,30,E,SW,6,15,68,31,1021.2,1018.2,0,2,9.6,17.8,0,0,0
906,25-07-2011,Moree,1.2,20,0,3.6,7.7,SSE,43,NE,W,15,11,62,34,1022.4,1019,4,6,9.2,18.2,0,0.6,0
907,26-07-2011,Moree,3.4,18,0.6,2.8,9,SW,37,NE,SW,9,20,79,35,1024,1021.9,5,5,10.3,16.8,0,0,0
908,27-07-2011,Moree,1.1,17.7,0,3,10.4,WSW,33,SSE,SW,7,17,67,28,1027.5,1025.6,1,1,9.2,16.8,0,0,0
909,28-07-2011,Moree,0.7,19.4,0,3.6,10.4,NNE,33,E,NNE,20,6,50,25,1029.3,1025.4,0,1,10.1,18.9,0,0,0
910,29-07-2011,Moree,3.5,20.2,0,2.8,10.5,E,28,ENE,ENE,19,9,61,30,1027.9,1024.1,0,3,11.8,19.2,0,0,0
911,30-07-2011,Moree,4.2,20.6,0,2.6,8.4,E,30,E,E,20,7,59,35,1025.3,1021.3,2,6,11.7,18.4,0,0,0
912,31-07-2011,Moree,3.9,21.6,0,3,10.5,E,28,ENE,W,17,6,60,31,1024,1020.4,0,2,13,20.7,0,0,0
913,01-08-2011,Moree,5.4,23.4,0,3.2,10.4,ENE,35,NE,NW,13,9,52,27,1024.8,1020.7,1,1,13.3,22.9,0,0,0
914,02-08-2011,Moree,7.8,23.9,0,3.8,9,NE,31,ENE,NE,20,11,55,28,1025.1,1021.8,2,1,14.5,22.5,0,0,0
915,03-08-2011,Moree,5.8,23.4,0,4.2,10.4,ENE,30,NNE,SSW,17,7,57,28,1026.4,1023.6,0,1,14.6,22.9,0,0,0
916,04-08-2011,Moree,5.9,22.9,0,3.8,10.3,ENE,37,ENE,NNE,13,17,59,30,1029.2,1024.9,0,1,15,22.5,0,0,0
917,05-08-2011,Moree,6.6,22.4,0,3.8,9.9,NE,43,NE,N,26,19,58,25,1028.5,1024.1,1,5,15.4,21.5,0,0,0
918,06-08-2011,Moree,14.2,22.6,0,5,6.6,NNE,41,NNE,N,26,20,73,38,1025,1019.9,7,6,14.9,21.5,0,0,0
919,07-08-2011,Moree,10.8,19.4,0,3.8,1.2,NNE,33,N,WNW,26,7,67,53,1019.7,1015.2,7,7,16.1,19.2,0,1,0
920,08-08-2011,Moree,1.5,17.7,1,2,10.3,WSW,39,WSW,WSW,11,22,69,46,1015.5,1012.2,0,6,9.6,15.4,0,0,0
921,09-08-2011,Moree,4.6,16.4,0,2.6,8.2,SW,44,W,WSW,15,31,55,41,1012.4,1009.7,6,5,11.4,15.4,0,0,0
922,10-08-2011,Moree,3.1,18.5,0,3.2,7.9,W,50,N,WNW,13,20,60,29,1012,1008.1,1,6,10.1,17.2,0,1,0
923,11-08-2011,Moree,6.7,15.5,1,3.2,5.5,SW,41,S,SW,13,26,85,50,1011.5,1010.4,4,6,11.2,14.4,0,0.2,0
924,12-08-2011,Moree,1.3,19,0.2,2,9.5,S,24,ESE,WSW,9,13,99,38,1018.3,1016.3,6,3,7.5,18.3,0,0,0
925,13-08-2011,Moree,3.8,21.6,0,3.4,9.8,NNE,30,ENE,NNW,15,7,57,34,1023.5,1020,3,6,13.4,20.6,0,0,0
926,14-08-2011,Moree,6.5,21.5,0,3.8,7,NNE,33,NE,SW,20,7,66,44,1024.8,1020.8,5,3,13.1,20.6,0,0,0
927,15-08-2011,Moree,5.7,22.1,0,3.8,10.3,ESE,26,E,ENE,15,2,62,34,1024.3,1019.5,0,6,14,20.5,0,0,0
928,16-08-2011,Moree,6.8,23.4,0,3.2,10,NNE,39,NE,NE,28,15,60,33,1021.1,1015.5,2,5,15.6,22.1,0,0,0
929,17-08-2011,Moree,10.6,23.4,0,5,5.8,NNE,56,NNE,NNE,31,35,65,37,1017.4,1011.9,7,6,16,22.2,0,13.2,1
930,18-08-2011,Moree,8.9,15.3,13.2,6.6,0,W,39,W,WSW,24,24,79,64,1017.2,1015.4,5,6,11.9,13.8,1,0.2,0
931,19-08-2011,Moree,5.8,14.8,0.2,2.4,5.7,SW,31,W,SW,15,19,70,63,1018.5,1017,5,7,10.4,14.2,0,1.2,1
932,20-08-2011,Moree,5.1,19.5,1.2,1.8,8.8,ESE,35,ESE,SSE,26,15,67,42,1023.8,1022.3,0,7,13.5,18.9,1,0,0
933,21-08-2011,Moree,2.1,20.3,0,3.6,7.9,ENE,31,SE,S,28,6,52,40,1028.9,1026.7,4,7,14.9,19.6,0,0,0
934,22-08-2011,Moree,4.7,22.1,0,4.8,10.8,SSE,41,S,ESE,17,26,57,29,1032.3,1028.4,1,5,14.6,21,0,0,0
935,23-08-2011,Moree,4.9,23.9,0,5.4,11,SE,37,SSE,SSE,26,15,52,32,1030.9,1026.7,1,5,15.7,23,0,0,0
936,24-08-2011,Moree,7.6,22.4,0,5.2,11,ENE,30,ENE,ESE,13,11,59,31,1029,1023.8,0,0,14.8,21.5,0,0,0
937,25-08-2011,Moree,5.9,23.7,0,4.4,0,NNE,28,ENE,WSW,15,11,56,28,1027.2,1022.6,0,0,15.2,23.3,0,0,0
938,26-08-2011,Moree,6.1,24.7,0,4.4,0,NE,31,ENE,ENE,11,6,57,30,1025.7,1020.7,0,1,16.5,24,0,11.2,1
939,27-08-2011,Moree,13.9,16,11.2,5.4,0.2,SE,33,E,ESE,19,15,96,94,1020.8,1017,8,8,14.2,15.8,1,20.8,1
940,28-08-2011,Moree,7.1,19.9,20.8,2.2,7.5,ENE,24,WSW,WSW,2,11,99,58,1022.1,1019.2,8,1,10.2,19.4,1,0,0
941,29-08-2011,Moree,7.3,25.1,0,2.4,10.3,NNW,56,NNE,N,20,13,74,34,1020.2,1016,5,5,15.7,24.5,0,8,1
942,30-08-2011,Moree,9.1,22.3,8,5.4,11.1,E,22,NE,SW,11,7,74,52,1020.7,1017.6,1,6,16.3,21.4,1,0,0
943,31-08-2011,Moree,4.8,22.1,0,3.6,11,N,24,NE,SW,15,13,76,36,1022.9,1020.3,0,1,15.2,21.9,0,0,0
944,01-09-2011,Moree,6.4,22.6,0,3.6,11,NE,26,NE,NW,17,7,74,36,1024,1019.9,0,1,15.1,21.8,0,0,0
945,02-09-2011,Moree,8.1,23.6,0,3.4,10.8,ESE,33,ENE,SE,19,6,64,38,1025,1022.1,1,6,16.6,23.1,0,0,0
946,03-09-2011,Moree,8.3,23.3,0,4.6,11,E,33,E,SSE,22,15,51,34,1028.9,1024.1,0,4,15.1,22.7,0,0,0
947,04-09-2011,Moree,7.7,21.9,0,4.6,11,NNE,41,NE,NE,30,11,0,0,1029,1024.8,3,2,16.1,21.5,0,0,0
948,05-09-2011,Moree,7,23.4,0,4.4,11,NE,31,ENE,N,19,9,61,28,1028.6,1023,0,1,15.8,23,0,0,0
949,06-09-2011,Moree,8.5,23.5,0,4.6,10.8,NNE,33,NE,N,19,13,60,28,1024.3,1018.7,1,1,16.1,22.6,0,0,0
950,07-09-2011,Moree,10.3,26.9,0,4.4,10.5,WSW,48,N,NW,24,19,68,25,1019.8,1015.4,1,2,17.8,26.5,0,5.6,1
951,09-09-2011,Moree,10.6,14.9,0,0,0,WSW,48,SW,WSW,13,33,97,53,1013.6,1011.4,8,4,10.7,14.1,0,16.2,1
952,10-09-2011,Moree,4.8,14.5,16.2,11.8,11,WSW,52,SW,SW,30,37,71,46,1017.4,1015.6,6,6,8.3,14,1,0,0
953,11-09-2011,Moree,2.9,16.8,0,2.8,9,WSW,41,SSW,SW,15,22,58,39,1019.1,1016.2,0,7,11.3,16.2,0,0,0
954,12-09-2011,Moree,3.5,18.5,0,5.2,11.2,SW,37,SSW,SW,11,20,66,38,1022.8,1021.8,1,3,12.5,18,0,0,0
955,13-09-2011,Moree,4,21.4,0,4.4,11.3,NW,26,NE,WSW,11,11,56,31,1028.5,1024.7,0,1,14.9,21.2,0,0,0
956,14-09-2011,Moree,3.8,23.4,0,4.2,11.3,SW,41,NE,SW,13,17,55,20,1027.5,1023,0,0,15.1,23.2,0,0,0
957,15-09-2011,Moree,4.6,26,0,5.2,0,WSW,41,N,SW,13,24,48,15,1025,1020.5,0,1,15.4,25.3,0,0,0
958,16-09-2011,Moree,6.1,27.8,0,0,0,WSW,31,NNE,W,11,11,38,15,1022.2,1017.7,0,0,18.6,27.6,0,0,0
959,17-09-2011,Moree,7.5,30.3,0,10.6,0,NNW,26,NNE,W,13,15,35,13,1020.2,1016.2,0,0,20.5,29.7,0,0,0
960,18-09-2011,Moree,12.1,30.6,0,5.2,9.9,WNW,30,NNW,WNW,17,20,30,12,1020.5,1017.1,0,6,22.2,29.6,0,0,0
961,19-09-2011,Moree,11.3,30.3,0,5.4,11,NNW,48,NNE,N,17,33,32,8,1020.5,1014,0,0,22.2,30.1,0,0,0
962,20-09-2011,Moree,15.1,28.1,0,12.4,10.3,NNW,48,N,WSW,24,30,37,27,1015.1,1010.6,6,2,19.9,27.4,0,0,0
963,21-09-2011,Moree,7,23.9,0,7,8.8,S,33,E,SSW,2,17,31,15,1021.7,1018.2,0,0,16.6,23.5,0,0,0
964,22-09-2011,Moree,6.9,27.6,0,8,0,NNE,39,NNE,NNW,26,19,55,24,1023.5,1018.2,0,0,19,26.8,0,0,0
965,23-09-2011,Moree,12.3,28.8,0,4.6,10.5,NNE,35,N,SSW,24,2,54,34,1021.6,1016.2,0,3,19.7,28.5,0,0,0
966,24-09-2011,Moree,12.2,30.2,0,5,7.5,NNW,52,NNE,N,19,24,43,37,1018.3,1013.1,0,6,23.3,24.4,0,0,0
967,25-09-2011,Moree,12.1,24.2,0,9.2,11.2,W,48,SSW,SW,30,31,36,18,1014.2,1011.8,0,1,21.2,23.8,0,0,0
968,26-09-2011,Moree,6.1,25.4,0,9,11.4,ESE,37,ESE,SE,28,20,44,29,1019,1014.7,0,5,19,24.6,0,0,0
969,27-09-2011,Moree,9.8,25.5,0,9,10.1,NE,35,NE,ENE,20,11,46,27,1021.5,1015.6,0,4,16.9,25.1,0,0,0
970,28-09-2011,Moree,14.2,17.9,0,5.6,0,NE,44,NE,NE,30,11,73,91,1016.9,1014.6,8,8,15.8,15.7,0,37.2,1
971,29-09-2011,Moree,14.6,20.9,37.2,5.8,8.9,W,65,W,W,13,35,97,38,1007.6,1004.8,8,3,14.9,19.8,1,0.2,0
972,30-09-2011,Moree,6.7,21.4,0.2,0,2.8,W,43,NNW,W,2,19,51,30,1012.1,1007.4,0,7,15.6,20.2,0,1.8,1
973,01-10-2011,Moree,8.6,17,1.8,6.6,5.3,SW,61,E,WSW,9,39,89,48,1006.7,1005.5,7,5,11.7,14.9,1,4.4,1
974,02-10-2011,Moree,4.8,18,4.4,5.2,8.5,SSW,44,SW,SSW,19,20,88,50,1013.2,1013.6,7,6,8.9,16.7,1,0,0
975,03-10-2011,Moree,4.7,21.3,0,3.8,11.5,SE,30,SE,W,20,13,57,36,1020,1017.5,1,2,13.9,20.4,0,0,0
976,04-10-2011,Moree,6,22.7,0,5.4,12,ENE,30,E,SSE,17,6,56,26,1022.4,1018.6,1,1,13.7,21.6,0,0,0
977,05-10-2011,Moree,9.2,18.2,0,5.6,0.3,NE,35,NE,NE,28,20,68,60,1020,1016.6,7,8,14.6,17.3,0,5,1
978,06-10-2011,Moree,13.3,16.6,5,2.6,0.3,NE,33,ENE,NE,15,22,95,94,1015.1,1011.4,8,8,14.4,15.2,1,1.8,1
979,07-10-2011,Moree,12.4,23.5,1.8,0.4,6.9,E,20,ENE,WSW,11,4,90,54,1013.2,1009.7,7,7,16.1,23,1,3.2,1
980,08-10-2011,Moree,12.3,24.1,3.2,0,9.3,WSW,41,0,WSW,0,28,77,39,1010.7,1008.1,5,6,18.1,23.3,1,0.4,0
981,09-10-2011,Moree,9.3,24.9,0.4,0,8.3,SW,41,NW,W,2,24,77,30,1011.9,1008.2,7,6,15.8,24.6,0,0.4,0
982,10-10-2011,Moree,13.2,23.8,0.4,5.2,8.8,NNW,24,NE,WNW,11,2,68,42,1011.1,1008.9,7,6,16,21.4,0,0,0
983,11-10-2011,Moree,8.7,25.1,0,3.8,12,SW,39,S,SSW,9,22,68,24,1012.4,1010,1,1,16.9,24.3,0,0,0
984,12-10-2011,Moree,6.7,25.7,0,7,12.2,SSW,26,SSW,SW,7,9,52,16,1016.1,1013.2,0,1,15.7,24.4,0,0,0
985,13-10-2011,Moree,9.3,28,0,7,8.6,NNE,43,ENE,N,17,15,61,38,1017.8,1014.6,7,6,19.7,26.5,0,0,0
986,14-10-2011,Moree,13.7,29,0,6,9.5,NNE,44,ENE,NNE,24,19,65,45,1016.4,1011.7,6,5,20.2,27.5,0,50.8,1
987,15-10-2011,Moree,16.2,24.5,50.8,0,8.2,SSE,59,NE,SSW,7,15,76,65,1009.5,1007.4,7,5,19,22.8,1,0,0
988,16-10-2011,Moree,13.1,26.5,0,0,11.7,SSW,41,SSW,SW,13,26,73,43,1014.7,1015.9,0,4,20,25.7,0,0,0
989,17-10-2011,Moree,9.8,27.4,0,11,9,E,39,ESE,E,20,13,57,37,1024.9,1023.7,6,5,19.7,26.7,0,0,0
990,18-10-2011,Moree,13.9,24.4,0,6.6,11.6,ENE,33,E,SE,26,9,51,31,1031.1,1027.7,5,1,18,22.7,0,0,0
991,19-10-2011,Moree,10.3,25.7,0,7,12,E,30,ENE,ESE,20,22,54,35,1030.1,1025.1,1,1,17.6,24,0,0,0
992,20-10-2011,Moree,11.3,26.3,0,6.6,12.2,NE,33,NE,ESE,19,9,59,30,1028.9,1023.4,1,3,17.7,24.6,0,0,0
993,21-10-2011,Moree,11.9,28.2,0,2.4,11.8,ENE,28,NE,ENE,15,15,60,29,1025.9,1020.8,0,2,19.8,27.2,0,0,0
994,22-10-2011,Moree,13.5,29,0,4.8,10.8,ENE,31,NNE,ENE,20,11,60,26,1024.2,1019.9,1,3,20,28.1,0,0,0
995,23-10-2011,Moree,14.3,28.1,0,13,10.9,NE,33,NNE,E,17,13,64,37,1023,1018.2,6,5,20.2,26.3,0,0,0
996,24-10-2011,Moree,15.7,29.2,0,7,11.1,NNE,35,NNE,NNE,26,13,62,35,1018.6,1013.2,6,2,20,28.5,0,0,0
997,25-10-2011,Moree,17.4,32.6,0,8.4,6.4,SW,70,NNE,N,24,11,61,32,1013.1,1009.1,7,5,21.7,31.4,0,5.2,1
998,26-10-2011,Moree,16.6,28.8,5.2,5.8,9.4,NNW,46,NE,NNW,20,28,78,78,1013.8,1010.9,2,7,22,22.1,1,0.2,0
999,27-10-2011,Moree,16,27.1,0.2,6.6,10.4,NE,39,E,NE,26,19,61,52,1017.3,1014.4,6,7,20.5,25.6,0,0,0
1000,28-10-2011,Moree,15.1,28.4,0,5.4,10.8,NE,39,NE,NNE,20,19,63,47,1017.6,1013.2,4,6,20.6,28.1,0,0,0
1001,29-10-2011,Moree,18,28.3,0,7.4,8.2,NE,41,NE,ESE,30,26,74,61,1013.7,1011.4,7,8,21.5,26.1,0,0,0
1002,30-10-2011,Moree,18.3,32.2,0,6.4,11.7,SW,50,NNW,WSW,13,30,72,47,1012.7,1009.2,6,6,24,30.9,0,0,0
1003,31-10-2011,Moree,9.9,29.4,0,9.8,12.4,S,59,SSW,S,15,17,40,22,1017.3,1013.8,1,1,19.7,28.1,0,0,0
1004,01-11-2011,Moree,15.5,26.8,0,10,6.4,NNE,31,N,NNE,20,9,59,37,1018.1,1014.2,6,7,20.9,26,0,0,0
1005,02-11-2011,Moree,11.9,30.7,0,4.8,12.9,SW,43,WSW,WSW,6,22,49,19,1013.3,1009.3,2,1,22.8,29.5,0,0,0
1006,03-11-2011,Moree,12,29.8,0,9.4,13,SW,44,SSW,SW,7,24,34,19,1010.5,1008.5,0,1,23.1,29.5,0,0,0
1007,04-11-2011,Moree,13.2,31.2,0,10.6,12.8,NE,28,ENE,NNW,17,6,55,27,1015.1,1011.9,1,6,22.6,30.6,0,0,0
1008,05-11-2011,Moree,17.4,31,0,9,9.9,NE,50,NE,N,35,19,54,34,1018.2,1013.6,6,6,22.5,30.2,0,0,0
1009,06-11-2011,Moree,20,22.4,0,10,0.1,NNE,33,NNE,NE,20,7,69,83,1016,1014.4,7,7,21.1,20.7,0,0.6,0
1010,07-11-2011,Moree,18.3,32.9,0.6,1.6,8.4,N,33,NNE,NNE,20,17,63,30,1016.2,1012.4,7,3,22,31.3,0,0,0
1011,08-11-2011,Moree,19.9,34.6,0,8.8,10.7,N,41,N,N,26,24,53,20,1017.6,1012.9,1,3,24.6,33.8,0,0,0
1012,09-11-2011,Moree,20.5,34.2,0,11.2,10.4,NNE,41,N,NNW,26,11,56,25,1017.9,1013.9,6,3,23.8,33.2,0,0,0
1013,10-11-2011,Moree,19.1,29.1,0,10.6,3.4,N,37,SE,ESE,7,7,71,47,1017.5,1014.5,7,7,20.6,26.5,0,0,0
1014,11-11-2011,Moree,15.9,34.4,0,7,13.2,NNE,43,SE,NE,4,4,47,24,1018.9,1015.1,0,5,26.4,33.3,0,0,0
1015,12-11-2011,Moree,19.7,32.4,0,9.6,9.6,NE,43,NNE,N,30,15,60,36,1017.9,1013.7,6,6,24.6,30.2,0,0,0
1016,13-11-2011,Moree,20.4,34,0,5.8,7,S,74,NNE,NNW,30,26,55,31,1014.2,1008.6,7,6,25.2,31.6,0,0,0
1017,14-11-2011,Moree,20.5,36.8,0,9,12.7,NNE,50,N,N,31,15,48,21,1014.1,1010.2,1,1,25.1,35.4,0,0,0
1018,15-11-2011,Moree,21.1,39.7,0,11,11.3,NNE,33,NNE,NNW,22,9,36,16,1015.2,1011.6,0,4,29.4,38,0,0,0
1019,16-11-2011,Moree,25.5,37.1,0,12.8,7.1,NNW,44,NNE,N,30,19,44,17,1016.5,1012.5,6,7,28,36.6,0,0,0
1020,17-11-2011,Moree,20.2,33.3,0,11.8,5.2,NNE,43,NNE,N,30,28,53,29,1016.5,1013.9,7,7,25.8,32,0,0,0
1021,18-11-2011,Moree,21.5,29.5,0,10.2,3.9,ENE,33,NE,NNW,20,22,52,49,1017.8,1014.6,7,7,24.6,26.1,0,0,0
1022,19-11-2011,Moree,19.9,34.6,0,6.8,12.6,NNE,41,NNE,NNE,30,11,48,25,1017.3,1013,2,6,25.2,33.9,0,0,0
1023,20-11-2011,Moree,20.8,34.9,0,13.2,12.3,NNE,48,NNE,NNW,31,17,49,20,1015.9,1011.5,5,4,24.1,33,0,0,0
1024,21-11-2011,Moree,22.1,35,0,12.2,9.7,NNE,44,N,WNW,28,9,40,26,1013.7,1009.6,5,6,27,34,0,0,0
1025,22-11-2011,Moree,19.3,32.9,0,11.4,7.6,NNE,54,NNE,N,35,26,51,27,1012.2,1007.6,7,7,24.1,31.2,0,23.4,1
1026,23-11-2011,Moree,20.3,22.1,23.4,13.8,0,NE,41,NNE,NE,19,19,96,92,1012,1010.1,8,8,20.6,22,1,45.6,1
1027,24-11-2011,Moree,19.2,24.9,45.6,4.8,1,NE,39,E,NE,11,17,89,96,1017.5,1016.6,8,8,19.9,20.8,1,39.4,1
1028,25-11-2011,Moree,19.1,21.8,39.4,2.2,0,E,39,ENE,ENE,19,28,97,93,1016.9,1013.5,8,8,19.6,20.1,1,113,1
1029,26-11-2011,Moree,19.5,27.5,113,12.1,8.5,NW,39,WNW,N,15,22,94,58,1012.1,1009.4,7,6,21.5,26,1,0.2,0
1030,27-11-2011,Moree,18.9,29.1,0.2,6.6,10.6,WSW,35,NNW,SW,17,22,71,30,1011.5,1011.5,1,0,24.3,28.5,0,0,0
1031,28-11-2011,Moree,16.7,31.5,0,8.6,13.1,E,31,E,WNW,20,11,50,28,1015.6,1013.6,1,1,24.8,30.8,0,0,0
1032,29-11-2011,Moree,21.4,32.4,0,9,11.8,NNE,48,NNE,NNE,35,26,59,39,1017,1014.4,1,6,25.8,31.1,0,0,0
1033,30-11-2011,Moree,20.2,30.7,0,10,6.1,NNE,46,NNE,NNE,31,19,62,42,1015.6,1011.6,7,7,23.6,28.7,0,7,1
1034,01-12-2011,Moree,20.1,24.8,7,6.6,5.7,SSW,41,SSW,SE,13,15,89,91,1013.8,1013.1,7,7,20.6,19.7,1,2,1
1035,02-12-2011,Moree,12.7,26.3,2,5.8,13.4,SW,33,SE,SW,17,11,53,34,1016.5,1014,0,4,18.3,25.5,1,0,0
1036,03-12-2011,Moree,14.2,27.1,0,7.6,11.4,E,31,NE,ESE,15,9,56,41,1017.5,1014.5,2,6,19.5,25.4,0,0,0
1037,04-12-2011,Moree,15.2,28.7,0,5.8,11.1,NNE,33,NNE,W,22,6,62,38,1015.3,1011.1,6,7,21.1,27.7,0,0,0
1038,05-12-2011,Moree,15.4,29.2,0,6.8,8.8,E,48,ENE,SE,19,6,56,37,1013.3,1009.2,6,7,22.2,28.2,0,19.4,1
1039,06-12-2011,Moree,14.7,19.9,19.4,10,0,E,37,ENE,E,13,15,85,74,1015.1,1012.1,8,8,15.3,19.5,1,8.4,1
1040,07-12-2011,Moree,13.7,20.6,8.4,2.2,0,E,39,SSE,SE,15,13,88,95,1011.1,1009.1,7,8,15.1,15.7,1,27.2,1
1041,08-12-2011,Moree,14.6,25.1,27.2,4.6,7.8,ESE,30,E,WNW,13,9,80,68,1009.6,1007.8,6,6,19.4,22.9,1,17.8,1
1042,09-12-2011,Moree,16.2,26.2,17.8,7.8,5.5,NE,31,NE,N,17,13,63,47,1012.5,1009.2,6,7,20.1,25.9,1,13.8,1
1043,10-12-2011,Moree,17.5,28,13.8,2,8.9,NE,28,NNE,W,20,4,86,56,1008.7,1005,6,5,19.9,25.5,1,0,0
1044,11-12-2011,Moree,19.8,28.5,0,5.2,7.8,NW,48,N,NNW,15,28,78,57,1005.2,1001.2,5,6,23.4,26.6,0,14,1
1045,12-12-2011,Moree,18.5,27.9,14,7,12.5,S,72,SSW,WSW,15,24,80,53,1004.3,1002.5,5,3,21,26.4,1,0,0
1046,13-12-2011,Moree,16,28.2,0,7,13.4,WSW,41,ENE,SW,2,30,68,32,1007.2,1006.4,1,2,22.3,27.3,0,0,0
1047,14-12-2011,Moree,14.6,28.7,0,8.6,13,S,30,0,SW,0,13,46,27,1012.3,1010.2,1,4,23.2,28,0,0,0
1048,15-12-2011,Moree,16.8,27.1,0,8.2,5.2,NE,41,NE,N,19,15,63,50,1015.4,1012.4,7,7,21.1,26.6,0,2.8,1
1049,16-12-2011,Moree,17.1,27.9,2.8,6.2,5.7,NE,37,NE,SE,11,7,79,45,1017.7,1014.9,6,5,19.7,26.2,1,0,0
1050,17-12-2011,Moree,16.2,27.7,0,5.6,11.6,ENE,35,ENE,ESE,17,9,63,43,1019.8,1016.1,3,6,21.1,26,0,0,0
