,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
173,21-12-2008,Brisbane,18.4,28,0,8.2,7.5,E,48,SE,SE,19,15,52,53,1018.1,1015.9,7,4,24.2,25.3,0,0,0
174,22-12-2008,Brisbane,17.9,27.5,0,7.4,12.7,E,33,SE,E,15,17,50,41,1018.4,1015.4,5,2,23.8,26.9,0,0,0
175,23-12-2008,Brisbane,17.2,28.5,0,9.2,12.3,E,35,NW,NNE,9,13,56,44,1015.4,1011.8,3,1,24.2,27.3,0,0,0
176,24-12-2008,Brisbane,21.1,29.9,0,9.4,10.1,NNW,37,NNE,NNE,9,17,53,56,1012.3,1008.2,1,2,27.4,28.4,0,0,0
177,25-12-2008,Brisbane,21.6,29.5,0,3.6,0,NE,26,SSE,E,6,9,66,63,1012.7,1011.4,7,8,26.3,27.1,0,0.8,0
178,26-12-2008,Brisbane,21.8,28.7,0.8,4.6,3.4,ESE,28,ENE,NNE,15,13,68,61,1014.7,1012.8,7,7,26.8,27,0,0.6,0
179,27-12-2008,Brisbane,23.8,29.2,0.6,6,6.3,NE,30,NNE,NNE,11,11,60,60,1013.9,1010.4,6,7,26.9,27,0,4.2,1
180,28-12-2008,Brisbane,21.9,30.4,4.2,7.6,3.2,ENE,24,SW,ENE,6,15,87,64,1010.1,1005.7,7,6,22.2,27.1,1,0.2,0
181,29-12-2008,Brisbane,20.8,32.2,0.2,2.6,11.1,SSW,43,WNW,NNE,6,13,65,57,1007,1002.7,3,1,27.3,31,0,6.6,1
182,30-12-2008,Brisbane,20.6,32.3,6.6,8,9.7,NE,28,NNW,NE,6,13,63,59,1004.9,1000.6,1,7,27.3,31.8,1,4,1
183,31-12-2008,Brisbane,21.5,34.9,4,6.4,12.4,NE,28,SW,ENE,7,15,37,27,1005.4,1003.1,0,0,31.4,33.7,1,0,0
184,01-01-2009,Brisbane,22.2,33.9,0,9,6.9,W,44,SE,NNE,4,13,60,65,1007.4,1005.1,5,7,29.7,30.9,0,0,0
185,02-01-2009,Brisbane,23.2,31.5,0,7.4,0.7,ESE,30,SSW,E,11,17,74,47,1009.9,1009.7,8,8,25,29.4,0,4.4,1
186,03-01-2009,Brisbane,21.8,26,4.4,5.4,0,SSE,41,SE,SSE,15,15,85,86,1015.3,1015.1,8,8,22.7,22.1,1,4.8,1
187,04-01-2009,Brisbane,20.1,27.5,4.8,4.2,7,ESE,35,SE,SE,17,17,55,45,1017.4,1014.7,7,7,25.6,26.3,1,0,0
188,05-01-2009,Brisbane,20.4,29,0,7.8,7.7,SSE,30,SE,E,11,19,65,54,1014.1,1012.1,7,7,25.8,27.7,0,0,0
189,06-01-2009,Brisbane,20.8,30.5,0,6.4,12.7,E,30,ESE,E,9,15,58,49,1013.5,1011.1,3,2,27.3,29.6,0,0,0
190,07-01-2009,Brisbane,20.9,29.8,0,8.6,11.4,NE,30,E,NE,9,17,62,57,1013,1010.2,3,7,27.2,28.4,0,1.4,1
191,08-01-2009,Brisbane,22.5,29,1.4,8.2,1.1,E,24,0,ENE,0,11,86,64,1010.5,1008.5,7,7,24.5,28,1,0.6,0
192,09-01-2009,Brisbane,23.1,30.2,0.6,4.4,2.8,SSE,43,S,SSE,9,24,74,47,1011.8,1010.4,8,7,24.9,28.9,0,0.2,0
193,10-01-2009,Brisbane,19,29.1,0.2,6.4,9.6,SE,43,SE,ESE,20,22,52,51,1012.4,1010.4,3,5,26,26.3,0,0,0
194,11-01-2009,Brisbane,19.6,28.7,0,9,8.9,ESE,33,SE,E,9,17,55,56,1012.6,1010.6,7,7,25.5,26.2,0,0,0
195,12-01-2009,Brisbane,18.6,29.5,0,7.6,9.5,ESE,35,E,E,9,15,60,54,1014.6,1013.2,7,7,26,27.8,0,0,0
196,13-01-2009,Brisbane,20.2,30.2,0,7.6,11.5,E,37,ESE,E,17,20,55,53,1017.2,1015.4,6,4,26.3,27.2,0,0,0
197,14-01-2009,Brisbane,18.8,29.3,0,9.4,13,NE,33,E,ESE,13,17,49,39,1017.2,1015.3,3,3,26.7,28.5,0,0,0
198,15-01-2009,Brisbane,19,31.7,0,8.4,12.8,NNE,30,W,ENE,7,17,59,45,1016.4,1013.1,3,1,26.1,29.7,0,0,0
199,16-01-2009,Brisbane,19.8,32.9,0,9,12.4,NE,31,WNW,NE,7,15,54,52,1013.8,1010,1,6,28.1,31.1,0,0,0
200,17-01-2009,Brisbane,23.2,31.1,0,9,7.1,ESE,52,ESE,SE,15,22,65,61,1012.6,1014,7,7,27.9,26.1,0,0,0
201,18-01-2009,Brisbane,20.3,27.8,0,8.8,5.8,ESE,33,ESE,ESE,13,17,56,56,1019.4,1018.1,7,7,25.4,25.1,0,0,0
202,19-01-2009,Brisbane,18.7,28.9,0,7.6,9,ENE,31,SE,ENE,13,15,49,50,1019.2,1016.7,7,7,26.4,26.5,0,0,0
203,20-01-2009,Brisbane,19.3,30.9,0,8.6,12.5,ENE,26,ENE,ENE,9,17,49,42,1017.7,1015.5,4,3,27.4,29.3,0,0,0
204,21-01-2009,Brisbane,21.9,31.5,0,8.2,11.7,NE,35,NNE,NNE,11,17,63,54,1016.5,1013.5,5,1,28.4,30.2,0,0,0
205,22-01-2009,Brisbane,25,32.3,0,9.2,8.2,NE,43,NNW,NNE,11,17,64,58,1014.5,1010.6,5,6,28.4,30.6,0,26.6,1
206,23-01-2009,Brisbane,24.2,29.9,26.6,7,0.5,NNE,30,N,NNE,2,13,84,77,1012.4,1009.5,7,7,26.6,28.3,1,4.4,1
207,24-01-2009,Brisbane,23.6,32.5,4.4,2.8,3.8,NNE,30,SW,NE,6,13,68,64,1011.5,1007.9,7,7,29.3,30.3,1,0,0
208,25-01-2009,Brisbane,25.2,31,0,3.6,3.1,ENE,26,ENE,NE,7,15,81,80,1013,1012.9,7,7,27.3,27.9,0,29.8,1
209,26-01-2009,Brisbane,23.1,30.5,29.8,6.4,7.4,NE,28,NNE,ESE,7,11,73,51,1016.3,1015,6,6,27.3,29.5,1,1.8,1
210,27-01-2009,Brisbane,22.1,30.5,1.8,5.8,10.4,E,39,ESE,SE,15,20,68,55,1016.7,1015.1,6,4,26.9,28,1,0.2,0
211,28-01-2009,Brisbane,20.8,30.1,0.2,8.6,10.2,ESE,35,ESE,ESE,15,19,61,54,1016.1,1015.3,6,1,27.8,28.6,0,0,0
212,29-01-2009,Brisbane,21.1,29,0,7,5.2,E,35,ENE,ENE,13,19,67,66,1017.3,1015.5,7,7,26.2,26.7,0,3.2,1
213,31-01-2009,Brisbane,0,29.4,0,8.2,10.9,ENE,35,E,ESE,15,13,72,64,1017,1015,5,6,26.1,28,0,0.8,0
214,01-02-2009,Brisbane,22.1,27.9,0.8,7.4,0.1,SE,28,SSW,ESE,4,13,80,60,1015.4,1012.9,7,7,23.9,27.3,0,1,0
215,02-02-2009,Brisbane,23,28.4,1,5.6,1.5,ESE,37,SE,ESE,19,17,80,62,1012.8,1010.4,7,8,23.6,26.9,0,6.2,1
216,03-02-2009,Brisbane,21.9,29.8,6.2,2.4,8.7,NE,28,SSE,ENE,6,13,77,59,1011.1,1008,7,4,24.9,28.4,1,0.6,0
217,04-02-2009,Brisbane,22.7,30.6,0.6,5.8,11.8,ENE,33,ESE,E,15,19,62,51,1009.2,1007.1,3,2,28.8,29.4,0,0,0
218,05-02-2009,Brisbane,22,30.4,0,9.2,11.8,E,33,SE,ESE,11,19,60,55,1009,1007.3,7,3,28.1,30,0,0,0
219,06-02-2009,Brisbane,21.9,31.1,0,9,12.1,E,33,SE,E,11,19,60,53,1011.4,1010.6,7,2,27.3,29.5,0,0,0
220,07-02-2009,Brisbane,22.1,30.8,0,9,9,ENE,31,E,ESE,17,17,55,47,1014.4,1012.5,4,2,28.3,29.7,0,0,0
221,08-02-2009,Brisbane,20.2,30.8,0,8.4,12.2,ENE,50,S,ENE,7,11,62,50,1012.6,1009.4,6,2,27.1,30.3,0,0,0
222,09-02-2009,Brisbane,20.5,36.1,0,7.4,12,WSW,31,W,NNE,7,13,60,50,1010,1006.5,0,1,27.8,33.1,0,0,0
223,10-02-2009,Brisbane,24.4,32.3,0,7.2,7.5,ENE,28,E,NE,4,11,66,61,1011,1007.3,7,7,28.5,29.9,0,1.4,1
224,11-02-2009,Brisbane,23.3,31.5,1.4,8,9.7,S,30,NE,E,9,17,64,52,1005.8,1004.7,7,7,27.5,30.7,1,0,0
225,12-02-2009,Brisbane,21.7,28,0,6.8,3.3,SSE,31,SSE,E,13,9,62,82,1012.2,1011.6,7,7,25.5,24.3,0,23.8,1
226,13-02-2009,Brisbane,20.6,23.5,23.8,8,0,SSE,48,SSE,SE,9,7,91,91,1016.7,1014.9,8,8,21.8,21.8,1,36.8,1
227,14-02-2009,Brisbane,20.1,25.6,36.8,1.6,0.1,S,35,SE,SSW,13,6,91,73,1011.5,1007.4,8,8,21.5,25.2,1,2,1
228,15-02-2009,Brisbane,20.8,31.8,2,1.2,11.4,SSW,24,WSW,NNE,11,9,62,54,1007,1004.8,2,5,25.5,29.5,1,0,0
229,16-02-2009,Brisbane,21.1,30.8,0,5.8,9.3,ESE,30,S,E,11,15,59,56,1009.7,1006.8,2,7,26.7,28.9,0,0,0
230,17-02-2009,Brisbane,21.6,28.4,0,6.4,2.3,NE,30,S,E,6,11,65,73,1009.5,1008.1,7,8,26.7,25.6,0,17.4,1
231,18-02-2009,Brisbane,22.3,27.8,17.4,3.2,2.5,E,26,SSE,SE,7,9,76,70,1008.1,1004.9,7,7,26.1,27.5,1,2.2,1
232,19-02-2009,Brisbane,21.7,31.6,2.2,2,10.3,W,31,SE,ENE,7,13,72,62,1009.4,1006.1,4,2,27.2,31.1,1,3.4,1
233,20-02-2009,Brisbane,23.6,32.5,3.4,7.6,5,W,33,SW,E,4,13,76,68,1011.1,1008.2,7,6,26.5,29.7,1,35.2,1
234,21-02-2009,Brisbane,20.9,28.7,35.2,6.2,1.9,W,28,SW,ENE,6,9,87,72,1011.7,1009.3,7,7,23.1,27.7,1,1,0
235,22-02-2009,Brisbane,21.6,30.1,1,2.4,11,ENE,35,SE,0,13,0,67,0,1014.5,0,5,4,27.5,0,0,0,0
236,23-02-2009,Brisbane,20.8,29.7,0,6.8,11.3,ENE,31,ESE,E,11,19,65,53,1016.6,1015.1,3,1,27,28.7,0,0,0
237,24-02-2009,Brisbane,19.8,29.8,0,8,10.8,ENE,28,W,NE,2,15,61,55,1016.9,1015.3,1,2,27.4,28.7,0,0,0
238,25-02-2009,Brisbane,20.4,27.9,0,7,1.5,NE,22,W,ENE,6,11,70,64,1016.8,1014,7,7,25.3,26.7,0,0,0
239,26-02-2009,Brisbane,20.9,30.3,0,3.6,10.1,SE,43,SSE,SE,13,20,59,55,1015.2,1012.9,3,3,27.3,27.8,0,0,0
240,27-02-2009,Brisbane,19.9,30.1,0,7.2,11.9,ESE,44,S,E,11,15,51,51,1015.2,1011.8,1,3,25.3,27.9,0,0,0
241,28-02-2009,Brisbane,19.2,32.2,0,7.4,11.8,NNE,26,SW,NE,7,9,56,45,1012.9,1009.4,2,3,25.3,30.8,0,0,0
242,01-03-2009,Brisbane,20,33.8,0,6.8,9.2,E,22,S,NNE,6,9,63,53,1011.4,1008.1,0,7,27.4,31.7,0,0,0
243,02-03-2009,Brisbane,23,32.2,0,5.8,10,E,28,SW,ENE,6,13,57,55,1014,1012,6,6,28.9,29.8,0,0.2,0
244,03-03-2009,Brisbane,24,30.5,0.2,6,9.8,ENE,24,E,NE,7,13,72,58,1017,1014,6,3,27.8,30.1,0,0.2,0
245,04-03-2009,Brisbane,23.3,31.1,0.2,4.8,10.6,ENE,30,NE,NE,11,13,59,56,1014.6,1010,5,3,29,30,0,0,0
246,05-03-2009,Brisbane,20.5,31.5,0,7.8,10.7,WSW,39,WSW,WSW,15,7,32,22,1010.4,1007,1,1,24.5,31.3,0,0,0
247,06-03-2009,Brisbane,20.4,28.8,0,9,9.8,ENE,26,SSE,ENE,7,15,55,50,1013.2,1010.6,7,2,25,28.4,0,0,0
248,07-03-2009,Brisbane,20.2,29.8,0,6.2,11.2,NE,28,W,NE,9,17,62,53,1014.8,1011.4,4,3,26.1,28.6,0,0,0
249,08-03-2009,Brisbane,20.2,30.2,0,7,11.2,E,35,E,ESE,15,19,60,54,1014.8,1012.9,4,5,27.1,27.9,0,0,0
250,09-03-2009,Brisbane,20.7,26.4,0,9.8,0,SSE,35,SE,SE,19,17,59,79,1016.1,1013.6,7,8,25.7,23.6,0,3.4,1
251,10-03-2009,Brisbane,21.9,27.4,3.4,3.8,0.1,SE,50,SE,SE,17,20,70,61,1014.8,1013.5,8,8,25.8,25.8,1,4.4,1
252,11-03-2009,Brisbane,20.6,25.8,4.4,6,2.9,ESE,35,SSE,SE,15,15,88,82,1017.4,1015.7,7,7,22.3,23,1,5.6,1
253,12-03-2009,Brisbane,19.9,27.7,5.6,4.4,6.2,ENE,35,ESE,ESE,19,15,69,59,1019.8,1017.5,7,7,24.6,26.1,1,3,1
254,13-03-2009,Brisbane,20.4,25.3,3,6.4,3.9,ENE,30,ESE,E,7,15,75,80,1017.7,1016,6,7,24,22.9,1,6,1
255,14-03-2009,Brisbane,19.2,28,6,3.2,9.2,ENE,24,SSW,NE,7,11,73,60,1016.7,1013.1,5,4,24.1,27.4,1,3,1
256,15-03-2009,Brisbane,19.8,29.6,3,5.6,10.8,NE,24,SSE,NE,6,13,66,55,1014.8,1010.2,4,1,26.2,28.4,1,0,0
257,16-03-2009,Brisbane,20.2,30.5,0,6.4,9.3,SSW,46,W,NE,7,13,65,57,1012.5,1007.3,3,1,25.9,29.3,0,13.2,1
258,17-03-2009,Brisbane,18.2,30.3,13.2,8.2,10,ESE,24,W,ENE,9,13,72,58,1012.6,1009.8,1,2,23.9,28.3,1,0,0
259,18-03-2009,Brisbane,21.1,28.8,0,4,6.3,ESE,33,SE,E,9,17,68,59,1016.7,1014.4,7,8,25.7,27.1,0,0,0
260,19-03-2009,Brisbane,21.2,26.9,0,6,0,SE,30,S,ESE,7,13,72,68,1016.9,1014.4,8,7,24.2,25.4,0,0,0
261,20-03-2009,Brisbane,19.8,29.1,0,3.4,5,SE,33,E,ESE,9,17,74,55,1015.8,1012.1,7,5,24.8,28.4,0,0.2,0
262,21-03-2009,Brisbane,20.8,29.3,0.2,5.4,8.5,SSE,35,SSE,SE,13,20,68,48,1015,1012.1,6,2,25.4,27.9,0,0,0
263,22-03-2009,Brisbane,19.3,28.6,0,6,10.8,SE,37,S,SE,11,17,56,51,1015.2,1013,1,3,25.7,27.4,0,0,0
264,23-03-2009,Brisbane,18.3,28.6,0,6.2,11,SSE,30,SSW,ESE,7,17,63,47,1017.2,1015.1,2,2,25.2,27,0,0,0
265,24-03-2009,Brisbane,18.1,28.4,0,6.2,10.9,SE,31,SSE,SE,9,15,59,45,1019.4,1017.1,1,2,25.4,27.6,0,0,0
266,25-03-2009,Brisbane,18,28.5,0,8,9.1,E,31,SSE,ESE,9,13,55,49,1021.9,1019.6,2,5,24.6,27.8,0,0,0
267,26-03-2009,Brisbane,17.7,28.6,0,5.8,11,E,30,SSW,ESE,9,13,58,43,1021.9,1018.8,2,2,24.5,27.9,0,0,0
268,27-03-2009,Brisbane,17.3,29.4,0,6.2,11,ESE,30,SSW,E,7,17,62,44,1019.7,1016.8,1,1,24.2,28.6,0,0,0
269,28-03-2009,Brisbane,19.9,28.7,0,5.2,10.5,SSE,46,S,SE,11,22,61,48,1020.1,1017.7,3,3,25.4,27.5,0,3.2,1
270,29-03-2009,Brisbane,19,28.6,3.2,7.6,10.5,SE,43,SE,ESE,13,22,63,49,1018.8,1015.8,1,3,24.7,27,1,2.2,1
271,30-03-2009,Brisbane,20.1,27.2,2.2,7,6.8,SSE,31,WSW,SE,9,11,81,84,1014.4,1011.7,7,6,22.5,22.7,1,3,1
272,31-03-2009,Brisbane,19.4,30,3,4,9.6,WSW,30,W,W,13,7,59,47,1009.7,1007.1,3,4,24.8,28,1,0.2,0
273,01-04-2009,Brisbane,19,30.5,0.2,4.4,10.7,E,28,SSE,ENE,7,15,67,56,1012.9,1010.9,3,1,26.2,28.9,0,13,1
274,02-04-2009,Brisbane,21.1,24.8,13,4,0,ESE,54,SSE,SSE,15,15,93,94,1015.6,1014.6,8,8,21.3,21.4,1,66.2,1
275,03-04-2009,Brisbane,20.1,28.1,66.2,1.8,6.8,E,30,ESE,ENE,7,15,83,67,1017.9,1015.1,6,5,24.7,26.9,1,41,1
276,04-04-2009,Brisbane,21.9,28.1,41,4,4.5,SSE,22,ENE,NNE,7,11,92,66,1017.2,1013.6,7,7,22.6,26.8,1,0.8,0
277,05-04-2009,Brisbane,20.8,28.1,0.8,3.6,3.2,E,28,SSW,ESE,7,11,73,75,1015.7,1012.2,7,7,24.9,25.4,0,1,0
278,06-04-2009,Brisbane,21.4,29.2,1,2.2,7.5,ESE,28,SSW,ESE,9,11,72,65,1016,1013.1,7,7,23.8,26.5,0,1.2,1
279,07-04-2009,Brisbane,20,25.7,1.2,2.8,0.9,ESE,35,S,SE,15,11,70,76,1019.8,1019,7,7,23.7,22.2,1,1.8,1
280,08-04-2009,Brisbane,18.1,26.6,1.8,3.6,10.4,SSE,39,SE,ESE,9,19,57,47,1023.3,1020.6,2,4,23.8,24.8,1,0,0
281,09-04-2009,Brisbane,17,25.6,0,5.2,4.1,SE,30,SSE,E,13,13,62,62,1022.6,1020.2,7,8,23.2,23.6,0,5.6,1
282,10-04-2009,Brisbane,17.7,25.8,5.6,3,6.8,ESE,33,SSW,ESE,7,11,73,80,1023.4,1021.5,7,7,22.7,21.4,1,2.2,1
283,11-04-2009,Brisbane,18.3,25.8,2.2,3.8,2.6,ENE,28,SW,SE,4,7,74,78,1024.5,1022.9,7,8,22.6,23.2,1,14.6,1
284,12-04-2009,Brisbane,19.3,26.5,14.6,4.4,3.7,E,30,S,ENE,7,13,90,67,1023.5,1020.7,8,7,21.1,24.9,1,1.4,1
285,13-04-2009,Brisbane,19.7,25.5,1.4,0.8,0,ENE,39,SW,0,6,0,89,93,1019.8,1016.2,8,8,21.6,22.3,1,43.8,1
286,14-04-2009,Brisbane,21.2,27.5,43.8,0.6,3.2,E,30,E,E,6,6,77,67,1014.9,1011.9,7,8,25.1,26.6,1,0.4,0
287,15-04-2009,Brisbane,20.3,30.7,0.4,1.6,9.7,E,28,SW,WSW,11,9,74,45,1012.5,1009.2,3,3,25.3,30.2,0,0,0
288,16-04-2009,Brisbane,19.8,29.5,0,4,10.6,ESE,22,SW,E,9,13,68,41,1014.5,1011.5,1,2,23.9,27.6,0,0,0
289,17-04-2009,Brisbane,15.6,29.7,0,6.4,10.4,SW,30,SSW,SE,6,11,64,34,1014.8,1011.5,4,2,22,28.8,0,0.6,0
290,18-04-2009,Brisbane,16.5,27.9,0.6,5,10.4,ESE,24,SSW,S,9,7,64,40,1016.3,1012.9,2,2,22.4,27.8,0,0.2,0
291,19-04-2009,Brisbane,16.7,27.2,0.2,4.6,10.6,SSE,28,WSW,SSW,13,15,57,41,1014.1,1010.8,1,5,22.2,25.7,0,0,0
292,20-04-2009,Brisbane,18.6,27.3,0,3.6,10.2,SSW,31,SW,SSW,11,13,54,41,1012.6,1010.1,1,6,22.6,26.9,0,0,0
293,21-04-2009,Brisbane,17.9,26.4,0,5.6,8.7,SSW,35,SW,SSW,13,9,59,80,1014.9,1013.4,6,6,21.9,21.1,0,1,0
294,22-04-2009,Brisbane,16.5,27.2,1,4.2,9.8,SSE,31,SSW,SSW,11,11,62,43,1017.9,1014.4,2,3,21.9,26.5,0,0.2,0
295,23-04-2009,Brisbane,17,26.9,0.2,3.6,10,WSW,28,SW,S,11,11,58,43,1017.8,1014.9,1,2,22,26.3,0,0,0
296,24-04-2009,Brisbane,14.7,27.2,0,1.4,9.5,NNE,46,SW,NE,7,13,64,49,1016.7,1011.5,1,1,20.6,25.3,0,0,0
297,25-04-2009,Brisbane,15.8,30.3,0,4,9.8,NNW,28,NE,NNW,7,9,68,41,1011.7,1007.5,1,2,22.7,29.8,0,0,0
298,26-04-2009,Brisbane,17.9,28.9,0,4.8,10.7,WNW,33,W,WNW,15,17,40,28,1012.1,1008,1,1,25.1,28.4,0,0,0
299,27-04-2009,Brisbane,14.3,26.5,0,6.2,10.7,W,31,SW,W,9,17,45,30,1016,1013.3,0,0,21.9,25.7,0,0,0
300,28-04-2009,Brisbane,12.6,26.1,0,6.4,10.8,SW,20,WSW,SE,9,6,40,25,1020.7,1016.5,0,0,19.5,25.8,0,0,0
301,29-04-2009,Brisbane,12.1,25.5,0,3.4,9.5,E,20,WSW,ENE,11,11,59,40,1020.6,1016.5,5,3,17.6,24.4,0,0,0
302,30-04-2009,Brisbane,13.3,26.4,0,3.2,10.3,SE,43,SSW,W,9,15,64,29,1018,1014.6,1,1,19.7,25.8,0,0,0
303,01-05-2009,Brisbane,13.1,24.6,0,5,6.3,ESE,26,SW,ESE,11,9,57,55,1022.6,1019.9,1,7,18.8,22.4,0,0,0
304,02-05-2009,Brisbane,15.6,24.8,0,4.2,9.7,ENE,26,SW,ESE,9,13,62,54,1024,1020.5,7,4,20.1,22.5,0,0,0
305,03-05-2009,Brisbane,14.2,24.8,0,4,7.7,ENE,31,SW,ESE,9,11,69,48,1024.3,1021.8,5,5,18.7,22.3,0,0,0
306,04-05-2009,Brisbane,14.9,24.9,0,3.2,9,E,31,SW,ESE,9,17,66,55,1025.6,1023.6,2,3,19.3,22.5,0,0,0
307,05-05-2009,Brisbane,13.4,24.4,0,3.6,9.5,SE,30,SSW,ESE,11,19,66,45,1027.4,1024.2,3,2,19.4,22.5,0,0,0
308,06-05-2009,Brisbane,14,24.4,0,5,6.3,SE,35,SSW,SE,7,15,64,59,1025.8,1022,5,7,19.7,21.5,0,1.4,1
309,07-05-2009,Brisbane,16.6,24.4,1.4,3.6,4.4,SSE,22,SSW,ESE,9,7,69,63,1024.2,1020.5,7,7,19.8,22.1,1,2.2,1
310,08-05-2009,Brisbane,14.4,25.8,2.2,2.2,9.9,SSE,24,SW,E,9,13,73,45,1024.1,1020.9,1,4,20.2,24.4,1,0.2,0
311,09-05-2009,Brisbane,12.5,25.4,0.2,4,9.4,W,24,SW,SW,11,9,66,42,1022.6,1018.2,1,2,18.9,25.1,0,0,0
312,10-05-2009,Brisbane,12.4,25.4,0,3.6,10,SW,50,SW,SSE,9,7,69,37,1020.3,1017.5,1,1,18.2,24.7,0,0,0
313,11-05-2009,Brisbane,14.1,23.6,0,4,10,E,35,SSW,ESE,7,15,62,46,1021.9,1018.9,1,2,19.7,22.5,0,0,0
314,12-05-2009,Brisbane,13.8,21.5,0,4.4,1.3,SSW,17,SW,NNW,9,2,73,59,1020.8,1017.3,7,7,16.6,20.9,0,0,0
315,13-05-2009,Brisbane,12,24.3,0,1.4,9.2,NNW,24,SW,W,9,7,75,37,1018.5,1014.2,5,3,16.4,23.4,0,0,0
316,14-05-2009,Brisbane,12.5,25.4,0,3.6,9.8,W,26,SW,WNW,7,9,67,30,1017.2,1013.4,2,1,17.4,25.1,0,0,0
317,15-05-2009,Brisbane,10.2,24.9,0,3.6,10.1,WNW,26,SW,W,2,11,52,23,1018.1,1014.4,1,1,17.8,24.6,0,0,0
318,16-05-2009,Brisbane,9,26.2,0,4,10.4,WNW,31,SW,WSW,7,15,46,21,1016.6,1012.5,0,1,19.1,25.9,0,0,0
319,17-05-2009,Brisbane,12.6,26.2,0,5,7.1,ESE,22,SW,ESE,7,15,48,57,1017,1015.2,1,7,19.9,22.8,0,0,0
320,18-05-2009,Brisbane,15.6,24.5,0,2.8,4.1,SE,39,SW,E,7,19,69,67,1019.8,1017.9,7,7,19.5,20.6,0,56.6,1
321,19-05-2009,Brisbane,17,21.4,56.6,2.6,0,ENE,37,ESE,ESE,9,17,92,65,1019.7,1015.2,8,8,17.2,21,1,89,1
322,20-05-2009,Brisbane,16.7,19.1,89,0,0,ESE,54,SE,ESE,17,15,93,87,1013.1,1008.7,8,8,17.4,18.6,1,76.2,1
323,21-05-2009,Brisbane,14.7,23.2,76.2,0,9.1,SSW,43,SSW,WSW,7,7,72,54,1009,1006.3,7,1,18.4,22.2,1,0,0
324,22-05-2009,Brisbane,13.2,23,0,1.4,6.5,E,24,SW,NE,7,6,77,58,1011.1,1008.8,3,7,17.3,21.7,0,5.4,1
325,23-05-2009,Brisbane,15.1,22.8,5.4,1.6,4.4,SE,41,WSW,ESE,19,11,85,70,1008.1,1010.4,7,6,17.7,20.5,1,2.2,1
326,24-05-2009,Brisbane,16.8,22.7,2.2,2.6,7.3,SE,39,SSW,SE,7,15,68,65,1020.4,1019.5,4,7,21,20.9,1,2.2,1
327,25-05-2009,Brisbane,14.8,23.7,2.2,2.4,3,SE,31,SW,SE,7,11,75,46,1023.1,1020.5,7,6,18.1,22.5,1,0,0
328,26-05-2009,Brisbane,15.3,22.3,0,2.6,3.1,ESE,20,SW,E,6,13,69,63,1022.9,1020,7,7,18.6,21.1,0,0,0
329,27-05-2009,Brisbane,13.8,24.1,0,2.6,4,NE,17,WSW,N,6,7,87,58,1021.1,1018,6,5,16.3,21.8,0,0,0
330,28-05-2009,Brisbane,14.6,25.1,0,1,8.4,SW,17,SW,WSW,6,6,76,47,1020.4,1016.8,2,6,18.6,24.5,0,0,0
331,29-05-2009,Brisbane,14.6,24.6,0,2.4,7.7,SSE,24,SW,ENE,7,11,80,64,1020.7,1017.1,2,3,18.9,21.7,0,5.2,1
332,30-05-2009,Brisbane,14.5,23.5,5.2,2.6,8,SE,28,SW,SE,9,7,76,52,1023.7,1021.3,6,5,17.5,22.2,1,0.2,0
333,31-05-2009,Brisbane,12.8,22.4,0.2,2.6,8.2,SE,33,SW,SE,6,17,67,60,1028.4,1025.9,3,6,17.7,20.7,0,2,1
334,01-06-2009,Brisbane,13.6,21.7,2,3.4,5.3,E,35,WSW,SE,9,13,71,64,1029,1025.8,6,5,17.1,19.5,1,4.2,1
335,02-06-2009,Brisbane,14.5,21.2,4.2,1.6,2.6,E,31,SSW,NE,9,17,76,86,1026.8,1024.2,7,7,18.1,16.6,1,6,1
336,03-06-2009,Brisbane,14.1,21.3,6,1.8,2.5,E,26,SW,E,6,9,82,84,1023.8,1020.4,7,7,17.4,18.6,1,1.4,1
337,04-06-2009,Brisbane,15.2,22.7,1.4,2.4,2.9,WSW,13,W,SW,4,7,93,68,1020.7,1015.9,8,5,16.4,21.7,1,1.2,1
338,05-06-2009,Brisbane,14.8,24.4,1.2,0.2,7.2,SSW,30,WSW,SW,7,13,85,60,1017.1,1013.4,2,6,18.2,21.3,1,0,0
339,06-06-2009,Brisbane,12.4,24.3,0,1.6,10,W,22,SW,SW,9,6,63,31,1015.5,1011.8,0,1,18.2,23.9,0,0.2,0
340,07-06-2009,Brisbane,12.7,23.4,0.2,2,7.9,WSW,41,NNW,W,7,22,73,43,1013.7,1009.4,4,1,19.9,23,0,1.2,1
341,08-06-2009,Brisbane,8.6,22,1.2,4.4,10,W,26,NW,W,9,13,46,39,1015.9,1012.8,1,1,18.5,21.5,1,0,0
342,09-06-2009,Brisbane,7.7,21.6,0,4,9.9,W,39,W,W,7,17,54,36,1018,1014,1,1,17.4,21.4,0,0,0
343,10-06-2009,Brisbane,8.2,20.4,0,5.4,9.7,W,43,W,WSW,13,19,47,35,1019,1015.5,3,3,15.6,19.7,0,0,0
344,11-06-2009,Brisbane,7.6,16.5,0,5,10,W,35,WSW,WNW,17,13,49,30,1021.8,1018.9,0,0,10.7,16.2,0,0,0
345,12-06-2009,Brisbane,5.5,19.9,0,2.4,9.9,SW,20,SW,SSE,7,6,56,42,1024.1,1020.4,0,1,10.7,19.2,0,0,0
